sid,trail_name,trail_img,trail_describ,trail_short_describ,trail_timetable,trail_time,geo_location_sid,geo_location_town_sid,difficulty_list_sid,coupon_status,price,memo,equipment,trails_display,trail_length,trail_height,trail_gpx
169,南橫健行,169-1.jpg,"南橫，全名為「南部橫貫公路」，與北橫、中橫並列為「台灣三大橫貫公路」，公路總局編制為台20線。南橫公路山區段西起台南玉井，東至台東縣海端鄉，全長170公里，最高點為大關山隧道(海拔2722公尺)，橫越阿里山山脈、玉山山脈、中央山脈。
 
 南橫公路山川秀麗，純樸自然，沿途多懸崖、縱谷、溫泉、吊橋，是健行慢遊的絕佳路線，但由於2009年莫拉克風災後，梅山口至向陽森林遊樂區路段(108.5K～153K)，公路嚴重受損，封閉管制，禁止一般人員車輛進入，僅能分段健行遊覽。
 
 南橫健行西段，可規劃從台南玉井至高雄桃源梅山口，沿途有噍吧哖紀念公園、加利利漂流木方舟教堂、南化水庫、甲仙化石館、寶來溫泉、梅山口原住民展覽館等景點。",南橫，全名為「南部橫貫公路」，與北橫、中橫並列為「台灣三大橫貫公路」，公路總局編制為台20線。,"第一天：玉井遊客中心→(22.2K)→甲仙(宿)
 休息地點(有廁所)：噍吧哖紀念公園、沿線廟宇、派出所、國小、加油站、便利商店。
 補給地點：沿線派出所、餐廳、雜貨店。
 營宿地點：玉井－華都旅社、長興旅社、芒果物語，甲仙－碧宮大旅社、全龍大旅社。
 
 第二天：甲仙→(20.6K)→寶來(宿)
 休息地點(有廁所)：甲仙南橫三星旅客服務中心、寶來遊客中心、沿線廟宇、派出所、國小、加油站、便利商店。
 補給地點：沿線派出所、餐廳、雜貨店。
 營宿地點：寶來溫泉商圈有許多民宿、山莊、渡假村可供選擇。
 
 第三天：寶來→(26.7K)→梅山口(宿)
 休息地點(有廁所)：高雄市桃源區原住民文化館、樟山國小圖書館、沿線廟宇、派出所、國小、加油站、便利商店。
 補給地點：沿線派出所、餐廳、雜貨店。
 營宿地點：梅山露營區(免費，無電，木棧營位，有廁所、野餐桌、炊事桌，小心蟲蛇出沒)、梅園野營秘境、馬舒霍爾接待家庭(住宿需預約937-317610露森、0972-009060阿里曼)。
 (梅山青年活動中心已於2016年底結束營業，待招標後再以委外方式開放經營。)",72,台南市,玉井區,2,0,7400,"1.路況：會因天災而有所改變，颱風、暴雨後避免前往，請先查詢好再上路。
 2.住宿：過了桃源站後住宿選擇不多、公車亦無行駛，尤其梅山口只剩露營區可選擇，如果不打算露營，則需增加天數，提早尋找住宿地點。
 3.裝備：山區氣溫天候變化大，需備妥禦寒衣物及雨具。第3天途中休息及補給點較少，應備妥行動水、行動糧。",,,69.5公里,900公尺,南橫健行(西段).gpx
170,大崗山盤龍峽谷步道,170-1.jpg,"大崗山盤龍峽谷位於大崗山自然生態園區內，高雄市阿蓮區與田寮區的交界，大山崗山北部的區域，一般遊客行走在園區內，很難想這裡有壯觀雄偉的峽谷地形。
 
 盤龍峽谷為地層變動形成天然的溝谷裂隙，全長285公尺，兩側崖高約20公尺，形成一線天的峽谷景觀，峋嶙的珊瑚礁石灰岩壁上，長滿盤龍木等的藤類植物，攀附著岩壁往上生長，使得峽谷充滿綠意，有如一條綠色盤龍飛出一線天之感，一路往東端出口探訪，可見岩壁上有尊貌似猴神的石雕。
 
 由大崗山自然生態園區大門進入，循水泥登山步道、土石小徑至觀景平台，續來到心涼亭，由水涼亭旁沒有指標的小徑進入，會進入森林秘境，以及竹林裡的輪胎階梯，接出產道，再進入竹林，即可抵達盤龍峽谷。",大崗山盤龍峽谷位於大崗山自然生態園區內，高雄市阿蓮區與田寮區的交界，大山崗山北部的區域，一般遊客行走在園區內，很難想這裡有壯觀雄偉的峽谷地形。,"大崗山自然生態園區大門→(1.5K, 30分鐘)→觀景平台→(1K, 20分鐘)→心涼亭→(0.5K, 10分鐘)→產道→(0.4K, 15分鐘)→電桿叉路(崗山幹21)→(0.1K, 2分鐘)→盤龍峽谷入口(竹林小徑)→(0.4K, 13分鐘)→盤龍峽谷終點→(0.5K, 10分鐘)→電桿叉路(崗山幹21)→(1.2K, 20分鐘)→田寮分駐所",2,高雄市,阿蓮區,1,1,500,盤龍峽谷附近為私有土地，請勿擅闖及破壞。,,,5.2公里,205公尺,大崗山步道(生態公園→超峰寺→三角公園→大崗山→盤龍峽谷).gpx
171,月光山步道,171-1.jpg,"位於美濃區與旗山區、杉林區間的月光山，山形如新月典雅優美，位處中央山脈支系尾端，也是玉山山脈最後一座超過600公尺的山峰。沿途可展望旗山溪流蜿蜒、美濃山系峻峭稜線，又可俯瞰美濃湖及市區，早期為林務局之熱門郊山步道，可惜莫拉克風災後，步道毀損難行；近年經熱心山友及美濃在地人士奔走維護下，逐漸穩定好行，惟位處山崩地滑之土質脆弱地帶，遭遇颱風、雨後路況易不佳。
 
 月光山步道另可串聯連走雙峰山、旗尾山、靈山，挑戰超健腳路線的旗靈月縱走(注意摸黑及接駁)；或亦可規劃半日路線，連走雙峰山、克孝峰O型回到月光山登山口。",位於美濃區與旗山區、杉林區間的月光山，山形如新月典雅優美，位處中央山脈支系尾端，也是玉山山脈最後一座超過600公尺的山峰。,"月光山停車場→(2.2K, 40分鐘)→雙峰山岔→(1.2K, 30分鐘)→月光山→原路折返→(3.4K, 60分鐘)→月光山停車場",2.17,高雄市,美濃區,1,0,500,月光山步道另可串聯連走雙峰山、旗尾山、靈山，挑戰健腳路線的旗月縱走(路線遙遠，可能摸黑，且須另規劃接駁)；或連走雙峰山、克孝峰O型回到月光山登山口，但此O型路線除土質多為易滑動細砂外，沿途另須拉繩陡上陡下，並有瘦稜路段，建議前往者應具登山經驗者，並有妥適裝備。,,,3.4公里,637公尺,月光山步道.gpx
172,大東濕地公園步道,172-1.jpg,"大東濕地公園(中正公園)，位在高雄市鳳山區，高雄捷運大東站1號出口旁、大東文化藝術中心對面，占地9公頃，創建於1981年，昔日為「柴頭埤」，經整治成為濕地公園，優美的風光被譽為「高雄的忘憂森林」，園區設有景觀綠地、生態濕地、藝文草原、休閒運動、濱水步道等區域，毗鄰國父紀念館、圖書館、老人活動中心，提供淨水、生態觀察、人文遊憩等多重功能的休閒空間。
 
 公園內綠蔭扶疏，林木蒼鬱，循著湖畔步道而行，欣賞湖面樹木錯落，倒映著綠樹藍天，錦鯉湖中悠游，美麗如畫，有如一座市區綠洲，可散步至鳳山溪畔，循著自行車道，欣賞溪岸風光，水鳥飛舞等景觀。",昔日為「柴頭埤」，經整治成為濕地公園，優美的風光被譽為「高雄的忘憂森林」,"大東濕地公園入口→(0.2K, 4分鐘)→濕地跨橋→(0.3K, 6分鐘)→濱水步道→(0.5K, 10分鐘)→大東濕地公園入口",0.33,高雄市,鳳山區,1,1,500,,,,1公里,17公尺,大東濕地公園步道.gpx
173,大津瀑布步道,173-1.jpg,"當地人稱為「大烏瀑布」、「尾寮瀑布」或「新豐瀑布」。瀑布共有5層，第1、2層步道設施完善，為大眾化路線，樹蔭濃密蒼鬱，涼爽清幽，入口10公尺即抵達第1層瀑布的小山澗，是泡腳的好地方，續往上走第2層瀑布，從20公尺高垂直90度的懸壁傾瀉而下，夏季時水量豐沛奔騰，水霧迷漫空氣之中，旱季時瀑布細柔娟秀，別有一番風味。登上涼亭可遠眺屏東景色。
 
 可順遊青葉部落，街道充滿魯凱族風情，或至賽嘉部落的生態步道，觀察豐富的生態，以及欣賞飛行傘翱翔天際。",當地人稱為「大烏瀑布」、「尾寮瀑布」或「新豐瀑布」。,"慈津寶宮→(0.8K, 22分鐘)→涼亭→(0.1K, 3分鐘)→大津瀑布→(0.1K, 3分鐘)→涼亭→(0.8K, 17分鐘)→慈津寶宮",0.75,屏東縣,三地門鄉,1,0,500,"1.瀑布第3~5層位於深林之中，人跡罕至，常有蛇蟲出沒，需有完整的裝備。
 2.鄰近路線：
 尾寮山登山步道：尾寮山，海拔1,427公尺，二等的三角點，編號1653號，台灣小百岳第73號，為百岳的訓練路線，登山口有三處：
 A.大津橋旁的產業道路，為主要登山口，單程9.3公里，往返約8小時。
 B.大津瀑布入口(185縣道2K處)，由此登頂單程3公里、約3~4小時。
 C.口社村沙溪林道23.5K處。",,,0.9公里,253公尺,大津瀑布.gpx
174,卡悠峯瀑布步道,174-1.jpg,"舊稱「內獅瀑布」，排灣族語稱為「爪哩丟」，是懸崖之意，枋山地區的閩南人稱它為「大門坑瀑布」，位於枋山溪的支流阿士文溪上游，為屏東最大的瀑布。
 
 步道沿著阿士文溪在山谷斷崖間蜿蜒而上，聆聽潺潺溪水聲，遠觀層疊的山巒，青翠的山谷，美景盡收眼底。步道護欄刻有原住民圖騰，充滿排灣族風情。
 
 終點觀景台，是欣賞瀑布全景最佳位置，瀑布落差約40公尺，從懸壁傾瀉而下，豐水期時，水流成扇形狀，瀑形優美，聲勢浩大，水氣四散飛揚，在陽光照耀下，彩虹若隱若現。潭水清澈，魚蝦水裡悠游，淺潭處可泡腳戲水，沁涼舒暢，是夏日消暑的好去處。",舊稱「內獅瀑布」，排灣族語稱為「爪哩丟」，是懸崖之意，枋山地區的閩南人稱它為「大門坑瀑布」，位於枋山溪的支流阿士文溪上游，為屏東最大的瀑布。,"卡悠峯瀑布停車場→(0.5K, 20分鐘)→卡悠峯瀑布→原路折返→(0.5K, 15分鐘)→卡悠峯瀑布停車場",0.58,屏東縣,獅子鄉,1,1,500,"1.步道右側為斷崖，請靠山壁行走，勿奔跑。
 2.大雨時請勿進入瀑布水域。
 3.鄰近路線：
 里龍山：海拔1062公尺，一等三角點及一等衛星控制點，為恆春半島最高的山岳，擁有大山的氣勢及絕佳的視野，名列台灣小百岳第80號，單程4.7公里，往返步程480分鐘。",,,0.5公里,260公尺,卡悠峯瀑布.gpx
175,大山母山步道,175-1.jpg,"大山母山為墾丁半島最高峰，山勢渾圓，雖不如大尖石山傲人突出，但卻擁有台灣最南端的一等三角點及一等衛星控制點，沿途可遠眺大尖石山、核三廠、南灣湛藍的海天一色，三面環海的景觀，非常美麗。
 
 由南灣渡假飯店附近左轉進入水泥產業道路，董氏墓園旁即為登山口，前段土石路兩旁有人造樹林，路旁有一顆棄置的山字水泥柱，穿越雜木林後為一片草原地，是眺望南灣地區極佳的展望點，遠方的大尖石山極為突出，以及社頂公園內的龜呵吠山。山頂展望佳，一等三角點基石封在水泥罩裡，是一等天文點、重力點、衛星點的共用點，一旁還有土地調查局圖根點。",大山母山為墾丁半島最高峰，山勢渾圓，雖不如大尖石山傲人突出，但卻擁有台灣最南端的一等三角點及一等衛星控制點，沿途可遠眺大尖石山、核三廠、南灣湛藍的海天一色，三面環海的景觀，非常美麗。,"台26線31.6K處→(0.8K, 10分鐘)→大山母山登山口→(1.6K, 50分鐘)→大山母山→原路折返→(2.4K, 40分鐘)→台26線31.6K處",1.67,屏東縣,恆春鄉,1,0,500,,,,2.4公里,325公尺,大山母山.gpx
176,迷糊步道,176-1.jpg,"迷糊步道位於嘉義縣阿里山鄉的樂野村，因連接米洋溪和湖底溪，鄒族村民取「米」、「湖」二字之諧音為步道命名，好記又饒富趣味。沿途竹林夾道、流水潺潺、小橋平台、涼亭處處，每一座皆以傳統工法興築，充滿了鄒族的原味。步道上僅有一段通往百年茄苳巨木的岔路較為陡峭，其餘都是坡度平緩的石階或枕木棧道，不但適合賞螢和賞鳥，夏日漫步其中、尤其暢快愜意，全程指標清楚，即使初次前來也不致於讓人迷糊。
 
 迷糊步道共有三個出入口：北側入口在台18線66.5K處，設有涼亭、停車場及廁所；西側入口在阿里山鄉公所旁，經樂米吊橋可銜接步道；南側入口在169縣道（約24.5K）的米洋吊橋旁，這裡是步道的終點，同時也是福山古道的起點，若想再深入探尋鄒族原鄉，可續行福山古道至福山部落。附近還有二延平步道、巃頂步道和阿里山森林遊樂區等景點，適合全家老小攜手同遊、共度一段難得糊塗的時光。",迷糊步道位於嘉義縣阿里山鄉的樂野村，因連接米洋溪和湖底溪，鄒族村民取「米」、「湖」二字之諧音為步道命名，好記又饒富趣味。,"迷糊步道北側入口→（0.8K,20分鐘）→樂米吊橋（西側入口）岔路→（0.8K,20鐘）→茄苳巨木岔路→（0.7K,20鐘）→迷糊步道南側入口（米洋吊橋）",1,嘉義縣,阿里山鄉,1,1,500,,,,2.3公里,1290公尺,迷糊步道.gpx
177,雲潭瀑布步道,177-1.jpg,"雲潭瀑布位於阿里山國家風景區的瑞里風景區，號稱「瑞里第一景」，瀑布共分三層，每層都有一潭面，第一層的下方即為碧藍深邃的雲潭，高約200公尺，水瀑自巨石縫隙傾洩而下，聲勢驚人，瀑水經常可見彩虹，曾一度名為「落虹瀑布」。步道沿竹林蜿蜒而下，得經過六百多個石階，幸好距離不長，步行約十多分鐘即抵達第一層瀑布的觀景臺，夏季時水量較為豐沛，但需小心落石和潮濕的階梯。
 
 過去從雲潭瀑布經吊橋可連走「瑞里八景」中的青年嶺、蝙蝠洞、燕子崖等幾個精華景點，後因風災造成串連的步道中斷，目前可取道圓潭步道前往上述景點，或是前往附近的「圓潭自然生態園區」欣賞另外三座瀑布、壺穴和腦灶遺跡，來趟兼具景觀、生態與人文的瀑布尋幽之旅。",雲潭瀑布位於阿里山國家風景區的瑞里風景區，號稱「瑞里第一景」，瀑布共分三層，每層都有一潭面，第一層的下方即為碧藍深邃的雲潭，高約200公尺，水瀑自巨石縫隙傾洩而下，聲勢驚人，瀑水經常可見彩虹，曾一度名為「落虹瀑布」。,"雲潭瀑布停車場→（0.3K, 13分鐘）→第一層瀑布觀景臺→（0.1K, 7分鐘）→第三層瀑布觀景臺（步道中斷、暫時封閉）→（0.1K, 10分鐘）→第一層瀑布觀景臺→（0.3K, 15分鐘）→雲潭瀑布停車場",0.75,嘉義縣,梅山鄉,1,0,500,"1.自莫拉克颱風侵襲後，前往第二、三層瀑布的路徑已封閉，目前無法通過；雨季山路易崩塌，行前宜先查詢上山路況，可洽公路局阿里山工務段 (05)2592426。瑞里地區無加油站，汽機車請加滿油再上山。
 
 2.由雲潭瀑布停車場經圓潭步道、青年嶺步道至蝙蝠洞、燕子崖來回約五公里，部分路段較濕滑，若時間和體力充足，可納入雲潭瀑布的行程之中。",,,0.4公里,850公尺,嘉義縣梅山鄉雲潭瀑布步道.gpx
178,二萬坪山登山步道,178-1.jpg,"二萬坪山位於阿里山鄉十字村與中山村交界，由阿里山青年活動中心前1.5公里起登，一開始就陡上穿梭於高大的柳杉林之中，柔軟的落葉鋪地，走來舒適怡人，經山葵園後路徑漸緩，登頂二萬坪山，山頂於樹林之間，無展望腹地小。
 
 二萬坪神木位於二萬坪車站與神木車站之間，高大聳立於鐵道旁，由二萬坪車站旁的二萬坪(黑森林)步道進入，柳杉高聳入天，林相十分優美，途經「進藤熊之助」、「二宮英雄」二座紀念碑後，步道出口再接鐵道，沿鐵道往神木站方向上行，約在鐵道67.9公里處，78號橋附近的右側上方，即可看到二萬坪神木巨大的英姿。
 
 若時間充裕可再回頭沿鐵道向嘉義方向下行，再造訪二萬坪夫妻神木、四君子神木，特殊巨大的樹形，更令人驚艶。",二萬坪山位於阿里山鄉十字村與中山村交界，由阿里山青年活動中心前1.5公里起登，一開始就陡上穿梭於高大的柳杉林之中，柔軟的落葉鋪地，走來舒適怡人，經山葵園後路徑漸緩，登頂二萬坪山，山頂於樹林之間，無展望腹地小。,"二萬坪山登山口→(0.6K, 45分鐘)→二萬坪山→(0.6K, 30分鐘)→二萬坪山登山口→(1.6K, 20分鐘)→二萬坪(黑森林)步道入口(二萬坪車站旁)→(1.1K, 20分鐘)→二萬坪神木→原路折返→(1.1K, 15分鐘)→二萬坪(黑森林)步道入口(二萬坪車站旁)→(1.6K, 15分鐘)→二萬坪山登山口",2.42,嘉義縣,阿里山鄉,1,1,500,"1.沿鐵道進入阿里山森林遊樂區範圍內，則需補門票。
 2.至神木需經過幾次鐵軌橋，遇雨鐵軌易濕滑，宜小心行走，注意安全。",,,3.3公里,2195公尺,二萬坪山登山步道、二萬坪(黑森林)步道、二萬坪神木.gpx
